link_dict:time,link_dict:loss,link_dict:bg_power,link_dict:wavelength,link_dict:wavelength_range,hardware_dict:clock_rate,hardware_dict:reciever_losses,hardware_dict:ec_efficency,hardware_dict:dark_counts,hardware_dict:detector_error,hardware_dict:detector_time,hardware_dict:background_qber,protocol_dict:name,protocol_dict:internals:signal_strength,protocol_dict:internals:decoy_strength,protocol_dict:internals:N_0,protocol_dict:internals:N_sig,protocol_dict:internals:N_dec_z,protocol_dict:internals:N_dec_x,protocol_dict:internals:prob_z,protocol_dict:internals:sigma,result:key_rate,result:qber,result:gain
360,20.6813627254509,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,4.59964592795952e-05,0.010896395074545534,0.0005389043460924947
360,20.761523046092183,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,4.5119406002929335e-05,0.010913058409343554,0.0005290693306644334
360,20.841683366733466,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,4.4258558032137286e-05,0.010930030997962317,0.0005194140867856856
360,20.92184368737475,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,4.3413617540232844e-05,0.010947318557718027,0.0005099353301517562
360,21.00200400801603,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,4.258429216592052e-05,0.010964926910797671,0.0005006298363985362
360,21.082164328657313,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,4.1770294913379214e-05,0.010982861986145457,0.0004914944400113974
360,21.162324649298597,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,4.097134405428922e-05,0.01100112982139622,0.000482526033252495
360,21.24248496993988,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,4.018716303031674e-05,0.011019736564829314,0.0004737215651086091
360,21.32264529058116,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,3.941748035936845e-05,0.011038688477358083,0.0004650780402581933
360,21.402805611222444,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,3.8662029541855036e-05,0.011057991934571814,0.0004565925180555208
360,21.482965931863728,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,3.792054896984787e-05,0.01107765342878138,0.0004482621115358132
360,21.563126252505008,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,3.7192781837092984e-05,0.011097679571121448,0.000440083986436246
360,21.64328657314629,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,3.64784760509592e-05,0.011118077093696426,0.00043205536023604996
360,21.723446893787575,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,3.577738414650128e-05,0.01113885285174097,0.0004241735012130432
360,21.803607214428858,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,3.5089263201138167e-05,0.011160013825823467,0.0004164357275187047
360,21.883767535070138,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,3.4413874751986237e-05,0.011181567124114963,0.00040883940626779136
360,21.96392785571142,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,3.375098471311801e-05,0.011203519984649385,0.00040138195264738386
360,22.044088176352705,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,3.310036329669828e-05,0.011225879777663778,0.00039406082903969963
360,22.12424849699399,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,3.246178493309628e-05,0.011248654007954433,0.000386873544161781
360,22.20440881763527,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,3.183502819410346e-05,0.011271850317288785,0.0003798176522211705
360,22.284569138276552,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,3.121987571695948e-05,0.01129547648684394,0.0003728907520861302
360,22.364729458917836,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,3.061611413010693e-05,0.01131954043970191,0.00036609048647162634
360,22.444889779559116,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,3.0023533979385398e-05,0.01134405024336759,0.00035941454113974647
360,22.5250501002004,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,2.944192965682711e-05,0.011369014112359868,0.0003528606441146609
360,22.605210420841683,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,2.887109933025418e-05,0.011394440410801504,0.0003464265649123499
360,22.685370741482966,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,2.831084487354709e-05,0.011420337655107504,0.00034011011378309863
360,22.765531062124246,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,2.776097179932322e-05,0.011446714516668151,0.0003339091409694239
360,22.84569138276553,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,2.722128919174726e-05,0.011473579824613332,0.0003278215359764358
360,22.925851703406813,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,2.669160964152308e-05,0.0115009425686048,0.0003218452268552996
360,23.006012024048097,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,2.617174918140584e-05,0.011528811901668757,0.0003159781795010197
360,23.086172344689377,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,2.5661527223206943e-05,0.011557197143113528,0.0003102183969608818
360,23.16633266533066,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,2.516076649595476e-05,0.01158610778144227,0.00030456391875799405
360,23.246492985971944,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,2.4669292985075166e-05,0.011615553477356206,0.0002990128202249309
360,23.326653306613224,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,2.418693587267622e-05,0.011645544066790999,0.00029356321185081136
360,23.406813627254508,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,2.3713527478980614e-05,0.011676089563992782,0.0002882132386400338
360,23.48697394789579,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,2.324890320465524e-05,0.011707200164679297,0.00028296107948200255
360,23.567134268537075,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,2.2792901474923008e-05,0.011738886249206723,0.0002778049465337329
360,23.647294589178355,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,2.2345363683914575e-05,0.011771158385834785,0.00027274308461178176
360,23.727454909819638,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,2.190613414009173e-05,0.011804027334016703,0.00026777377059683527
360,23.80761523046092,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,2.147506001258154e-05,0.011837504047732088,0.00026289531284873213
360,23.887775551102205,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,2.105199127978593e-05,0.011871599678917724,0.00025810605063181224
360,23.967935871743485,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,2.063678067665293e-05,0.011906325580913212,0.00025340435355070134
360,24.04809619238477,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,2.022928364539271e-05,0.011941693311994692,0.0002487886209966428
360,24.128256513026052,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.9829358285024725e-05,0.011977714638907223,0.0002442572816045985
360,24.208416833667332,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.9436865302815357e-05,0.01201440154055061,0.0002398087927181214
360,24.288577154308616,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.9051667967146823e-05,0.012051766211626389,0.00023544163986677358
360,24.3687374749499,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.8673632059568427e-05,0.01208982106641448,0.00023115433625042758
360,24.448897795591183,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.830262583001195e-05,0.012128578742550777,0.00022694542223500314
360,24.529058116232463,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.7938519950094068e-05,0.012168052104931423,0.00022281346485630849
360,24.609218436873746,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.7581187470317824e-05,0.012208254249616074,0.00021875705733298556
360,24.68937875751503,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.7230503775036626e-05,0.012249198507826936,0.000214774818588781
360,24.769539078156313,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.6886346541007587e-05,0.012290898450016555,0.00021086539278303285
360,24.849699398797593,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.6548595694443508e-05,0.012333367889966581,0.00020702744885037205
360,24.929859719438877,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.621713337029508e-05,0.012376620888983733,0.0002032596800476405
360,25.01002004008016,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.58918438714711e-05,0.012420671760136536,0.00019956080351080097
360,25.09018036072144,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.55726136294987e-05,0.012465535072591663,0.00019592955981795335
360,25.170340681362724,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.5259331165329965e-05,0.012511225655972432,0.00019236471256178778
360,25.250501002004007,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.4951887050879937e-05,0.01255775860480837,0.00018886504792958725
360,25.33066132264529,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.4650173871926074e-05,0.012605149283051642,0.00018542937429011364
360,25.41082164328657,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.4354086190714202e-05,0.012653413328688077,0.00018205652178882037
360,25.490981963927855,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.4063520510196589e-05,0.01270256665834203,0.00017874534195028158
360,25.571142284569138,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.3778375238155883e-05,0.012752625472046407,0.0001754947072875046
360,25.651302605210418,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.3498550652289078e-05,0.012803606258011458,0.00017230351091879204
360,25.7314629258517,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.3223948866505825e-05,0.012855525797494605,0.00016917066619159815
360,25.811623246492985,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.2954473796355968e-05,0.012908401169741542,0.00016609510631293567
360,25.89178356713427,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.2690031126894792e-05,0.012962249757021864,0.00016307578398611078
360,25.97194388777555,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.243052827976531e-05,0.013017089249670466,0.0001601116710556738
360,26.052104208416832,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.2175874381510804e-05,0.01307293765128622,0.00015720175815714388
360,26.132264529058116,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.1925980232549188e-05,0.013129813283932496,0.000154345054374172
360,26.2124248496994,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.168075827603104e-05,0.013187734793479393,0.00015154058690103334
360,26.29258517034068,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.1440122568340577e-05,0.013246721154993778,0.00014878740071211372
360,26.372745490981963,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.120398874884586e-05,0.013306791678178772,0.0001460845582372805
360,26.452905811623246,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.0972274011544448e-05,0.01336796601289882,0.00014343113904335958
360,26.533066132264526,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.0744897076193342e-05,0.01343026415486641,0.0001408262395198312
360,26.61322645290581,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.0521778160410916e-05,0.013493706451269294,0.00013826897257296356
360,26.693386773547093,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.0302838952336535e-05,0.013558313606620197,0.00013575846732305497
360,26.773547094188377,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,1.0088002583763545e-05,0.013624106688511554,0.00013329386880911454
360,26.853707414829657,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,9.877193603107084e-06,0.013691107133675112,0.00013087433769709556
360,26.93386773547094,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,9.67033795037075e-06,0.013759336753908209,0.0001284990499951233
360,27.014028056112224,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,9.46736293077595e-06,0.013828817742216223,0.00012616719677283061
360,27.094188376753507,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,9.268197190092509e-06,0.01389957267896124,0.0001238779838866888
360,27.174348697394787,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,9.072770690238584e-06,0.013971624538177315,0.00012163063170900212
360,27.25450901803607,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,8.881014685058904e-06,0.014044996693845742,0.00011942437486378576
360,27.334669338677354,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,8.692861696260162e-06,0.01411971292641431,0.00011725846196497525
360,27.414829659318634,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,8.508245490616168e-06,0.01419579742921293,0.00011513215536229637
360,27.494989979959918,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,8.327101056906538e-06,0.014273274815096701,0.00011304473088935563
360,27.5751503006012,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,8.14936458379171e-06,0.014352170123116563,0.00011099547761772577
360,27.655310621242485,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,7.97497343734117e-06,0.014432508825288714,0.00010898369761458415
360,27.735470941883765,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,7.803866139875374e-06,0.014514316833407627,0.00010700870570579113
360,27.81563126252505,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,7.635982348391667e-06,0.014597620506022951,0.00010506982924229913
360,27.895791583166332,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,7.471262834236291e-06,0.014682446655399691,0.00010316640787177978
360,27.975951903807616,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,7.309649462022093e-06,0.014768822554647981,0.00010129779331335964
360,28.056112224448896,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,7.151085169974333e-06,0.014856775944899765,9.9463349137352e-05
360,28.13627254509018,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,6.995513950357628e-06,0.014946335042528668,9.766245054887435e-05
360,28.216432865731463,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,6.8428808295880975e-06,0.015037528546566977,9.589448417490765e-05
360,28.296593186372743,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,6.693131849984698e-06,0.01513038564606757,9.415884785557438e-05
360,28.376753507014026,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,6.546214050385626e-06,0.015224936027692948,9.245495043930241e-05
360,28.45691382765531,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,6.402075448421098e-06,0.015321209883189989,9.078221158209665e-05
360,28.537074148296593,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,6.260665022018445e-06,0.015419237917212166,8.914006154892018e-05
360,28.617234468937873,-110,1550,0.1,1800000000.0,9,1.0,500,0.01,4e-10,0.5,bias_decoy_weak_vac_fin,0.5,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.8,5,6.121932692603132e-06,0.015519051354957196,8.752794102107053e-05
